game_id,move_number,move_played,piece_type,best_move,cp_loss,move_category,fen_before,score_before,score_after
HlcLZNpG,68,Rxe1+,Rook,Ne4,43,Inaccuracy,4r1k1/2p2qb1/3p1npp/p7/1p1P1B1P/1P3N2/P4PP1/3QR1K1 b - - 10 34,-53,-10
HlcLZNpG,70,Nd5,Knight,Kh7,0,Good,6k1/2p2qb1/3p1npp/p7/1p1P1B1P/1P3N2/P4PP1/4Q1K1 b - - 0 35,0,0
HlcLZNpG,72,Kf8,King,Qf5,52,Inaccuracy,6k1/2p2qb1/3p2pp/p2n4/1p1P3P/1P3N2/P2B1PP1/4Q1K1 b - - 2 36,0,52
HlcLZNpG,74,Qe8,Queen,Qf5,121,Mistake,5k2/2p2qb1/3p2pp/p2n4/1p1P3P/1P3N2/P2BQPP1/6K1 b - - 4 37,10,131
HlcLZNpG,76,Qe4,Queen,Qe4,-2,Good,4qk2/2p3b1/Q2p2pp/p2n4/1p1P3P/1P3N2/P2B1PP1/6K1 b - - 6 38,142,140
HlcLZNpG,78,Bxd4,Bishop,Ke7,2,Good,5k2/2p3b1/3p2pp/Q2n4/1p1Pq2P/1P3N2/P2B1PP1/6K1 b - - 0 39,136,138
HlcLZNpG,80,Kg8,King,Ke7,544,Blunder,5k2/2p5/3p2pB/Q2n4/1p1bq2P/1P3N2/P4PP1/6K1 b - - 0 40,147,691
HlcLZNpG,82,Kh7,King,Kf7,26,Good,Q5k1/2p5/3p2pB/3n4/1p1bq2P/1P3N2/P4PP1/6K1 b - - 2 41,748,774
ZbzeOozs,2,e6,Pawn,c5,4,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,35,39
ZbzeOozs,4,d5,Pawn,d5,9,Good,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,32,41
ZbzeOozs,6,Nf6,Knight,Nf6,-8,Good,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,48,40
ZbzeOozs,8,Nfd7,Knight,Nfd7,4,Good,rnbqkb1r/ppp2ppp/4pn2/3pP3/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,39,43
ZbzeOozs,10,c5,Pawn,c5,0,Good,rnbqkb1r/pppn1ppp/4p3/3pP3/3P1P2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5,42,42
ZbzeOozs,12,a6,Pawn,Nc6,26,Good,rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq - 1 6,35,61
ZbzeOozs,14,b5,Pawn,Nc6,59,Inaccuracy,rnbqkb1r/1p1n1ppp/p3p3/2ppP3/3P1P2/2N1BN2/PPP3PP/R2QKB1R b KQkq - 1 7,48,107
ZbzeOozs,16,Qb6,Queen,Nc6,36,Inaccuracy,rnbqkb1r/3n1ppp/p3p3/1pppP3/3P1P2/4BN2/PPP1N1PP/R2QKB1R b KQkq - 1 8,71,107
ZbzeOozs,18,Nc6,Knight,cxd4,2,Good,rnb1kb1r/3n1ppp/pq2p3/1pppP3/3P1P2/4BNP1/PPP1N2P/R2QKB1R b KQkq - 0 9,61,63
ZbzeOozs,20,g6,Pawn,cxd4,7,Good,r1b1kb1r/3n1ppp/pqn1p3/1pppP3/3P1P2/4BNPB/PPP1N2P/R2QK2R b KQkq - 2 10,33,40
ZbzeOozs,22,Bb7,Bishop,a5,33,Inaccuracy,r1b1kb1r/3n1p1p/pqn1p1p1/1pppP3/3P1P2/4BNPB/PPP1N2P/R2Q1RK1 b kq - 1 11,35,68
ZbzeOozs,24,b4,Pawn,Be7,5,Good,r3kb1r/1b1n1p1p/pqn1p1p1/1pppP3/3P1P2/2P1BNPB/PP2N2P/R2Q1RK1 b kq - 0 12,76,81
ZbzeOozs,26,b3,Pawn,b3,7,Good,r3kb1r/1b1n1p1p/pqn1p1p1/2ppP3/1p1P1P2/P1P1BNPB/1P2N2P/R2Q1RK1 b kq - 0 13,25,32
ZbzeOozs,28,Bxc5,Bishop,Bxc5,-5,Good,r3kb1r/1b1n1p1p/pqn1p1p1/2PpP3/5P2/PpP1BNPB/1P2N2P/R2Q1RK1 b kq - 0 14,-6,-11
ZbzeOozs,30,a5,Pawn,a5,4,Good,r3k2r/1b1n1p1p/pqn1p1p1/2bpP3/3N1P2/PpP1BNPB/1P5P/R2Q1RK1 b kq - 1 15,-7,-3
ZbzeOozs,32,a4,Pawn,a4,-9,Good,r3k2r/1b1n1p1p/1qn1p1p1/p1bpP3/3N1P2/PpP1BNPB/1P5P/R2QR1K1 b kq - 1 16,-31,-40
ZbzeOozs,34,Na5,Knight,Na5,3,Good,r3k2r/1b1n1p1p/1qn1p1p1/2bpP3/p2N1P2/PpP1BNPB/1P1Q3P/R3R1K1 b kq - 1 17,-47,-44
ZbzeOozs,36,Nc4,Knight,Nc4,5,Good,r3k2r/1b1n1p1p/1q2p1p1/n1bpP3/p2N1P2/PpP1BNPB/1P3Q1P/R3R1K1 b kq - 3 18,-68,-63
ZbzeOozs,38,Nxe3,Knight,O-O,-13,Good,r3k2r/1b1n1p1p/1q2p1p1/2bpP3/p1nN1P2/PpP1BNP1/1P3Q1P/R3RBK1 b kq - 5 19,-36,-49
ZbzeOozs,40,Ba6,Bishop,Ba6,3,Good,r3k2r/1b1n1p1p/1q2p1p1/2bpP3/p2N1P2/PpP1QNP1/1P5P/R3RBK1 b kq - 0 20,-56,-53
ZbzeOozs,42,Nb8,Knight,Bxf1,54,Inaccuracy,r3k2r/3n1p1p/bq2p1p1/2bpP3/p2N1P2/PpP1QNP1/1P5P/3RRBK1 b kq - 2 21,-61,-7
ZbzeOozs,44,Rxa6,Rook,Nxa6,36,Inaccuracy,rn2k2r/5p1p/Bq2p1p1/2bpP3/p2N1P2/PpP1QNP1/1P5P/3RR1K1 b kq - 0 22,-12,24
ZbzeOozs,46,Nc6,Knight,Nc6,-18,Good,1n2k2r/5p1p/rq2p1p1/2bpP3/p2N1P2/PpP1QNP1/1P4KP/3RR3 b k - 1 23,-19,-37
ZbzeOozs,48,Na5,Knight,Na5,-9,Good,4k2r/5p1p/rqn1p1p1/2bpP3/p2N1P2/PpPQ1NP1/1P4KP/3RR3 b k - 3 24,-58,-67
ZbzeOozs,50,O-O,King,Bxd4,17,Good,4k2r/5p1p/rq2p1p1/n1bpP3/p2N1P2/PpPQ2P1/1P1N2KP/3RR3 b k - 5 25,-71,-54
ZbzeOozs,52,Be7,Bishop,Raa8,92,Mistake,5rk1/5p1p/rq2p1p1/n1bpP3/p4P2/PpPQ1NP1/1P1N2KP/3RR3 b - - 7 26,-63,29
ZbzeOozs,54,Nb7,Knight,h5,82,Inaccuracy,5rk1/4bp1p/rq2p1p1/n2pP3/p4P1P/PpPQ1NP1/1P1N2K1/3RR3 b - - 0 27,-25,57
ZbzeOozs,56,Nc5,Knight,Nc5,7,Good,5rk1/1n2bp1p/rq2p1p1/3pP2P/p4P2/PpPQ1NP1/1P1N2K1/3RR3 b - - 0 28,54,61
ZbzeOozs,58,Ra7,Rook,Raa8,4,Good,5rk1/4bp1p/rq2p1p1/2npP2P/p4P2/PpP2NP1/1P1NQ1K1/3RR3 b - - 2 29,7,11
ZbzeOozs,60,Qa6,Queen,Qa6,6,Good,5rk1/r3bp1p/1q2p1p1/2npP2P/p4P2/PpP2NP1/1P1NQ1K1/3R3R b - - 4 30,-10,-4
ZbzeOozs,62,Qd3,Queen,Nd3,41,Inaccuracy,5rk1/r3bp1p/q3p1p1/2npP2P/p4P2/PpP1QNP1/1P1N2K1/3R3R b - - 6 31,-58,-17
ZbzeOozs,64,Nxd3,Knight,Nxd3,-23,Good,5rk1/r3bp1p/4p1p1/2npP2P/p4P2/PpPQ1NP1/1P1N2K1/3R3R b - - 0 32,-65,-88
ZbzeOozs,66,Rc7,Rook,Rc8,91,Mistake,5rk1/r3bp1p/4p1p1/3pP2P/p4P2/PpPn1NP1/1P1N2K1/1R5R b - - 1 33,-153,-62
ZbzeOozs,68,Rb8,Rook,g5,49,Inaccuracy,5rk1/2r1bp1p/4p1p1/3pP2P/p2N1P2/PpPn2P1/1P1N2K1/1R5R b - - 3 34,-146,-97
ZbzeOozs,70,Kg7,King,Nxb2,112,Mistake,1r4k1/2r1bp1p/4p1p1/3pP2P/p4P2/PpPn2P1/1P1NN1K1/1R5R b - - 5 35,-224,-112
ZbzeOozs,72,hxg6,Pawn,hxg6,3,Good,1r6/2r1bpkp/4p1P1/3pP3/p4P2/PpPn2P1/1P1NN1K1/1R5R b - - 0 36,-117,-114
ZbzeOozs,74,Nxb2,Knight,Bc5,-24,Good,1r6/2r1bpk1/4p1p1/3pP3/p4P2/PpPn1KP1/1P1NN3/1R5R b - - 1 37,-133,-157
ZbzeOozs,76,Bxa3,Bishop,Bxa3,5,Good,1r6/2r1bpk1/4p1p1/3pP3/p4P2/PpP2KP1/1R1NN3/7R b - - 0 38,-175,-170
ZbzeOozs,78,Bc5,Bishop,b2,165,Mistake,1r6/2r2pk1/4p1p1/3pP3/p4P2/bpP2KP1/3NN3/1R5R b - - 1 39,-199,-34
ZbzeOozs,80,Ba3,Bishop,Ba3,25,Good,1r6/2r2pk1/4p1p1/2bpP3/p4P2/1pP2KP1/1R1NN3/7R b - - 3 40,-189,-164
ZbzeOozs,82,Be7,Bishop,b2,51,Inaccuracy,1r6/2r2pk1/4p1p1/3pP3/p4P2/bpP2KP1/3NN3/1R5R b - - 5 41,-187,-136
ZbzeOozs,84,b2,Pawn,b2,-77,Good,1r6/2r1bpk1/4p1p1/3pP3/p4P2/1pP2KP1/3NN2R/1R6 b - - 7 42,-134,-211
ZbzeOozs,86,g5,Pawn,Rg8,492,Blunder,1r6/2r1bpk1/4p1p1/3pP3/p4P2/2P2KP1/1p1NN2R/7R b - - 1 43,-196,296
ZbzeOozs,88,Kg8,King,Kf8,-28,Good,1r6/2r1bpkR/4p3/3pP1p1/p4P2/2P2KP1/1p1NN3/7R b - - 1 44,451,423
rIHv4PHX,2,c5,Pawn,c5,8,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,30,38
rIHv4PHX,4,g6,Pawn,d6,26,Good,rnbqkbnr/pp1ppppp/8/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq - 0 2,-21,5
rIHv4PHX,6,Nf6,Knight,Nf6,-14,Good,rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq - 1 3,-10,-24
rIHv4PHX,8,d6,Pawn,Nc6,-9,Good,rnbqkb1r/pp1ppp1p/5np1/2p5/4P3/1P3Q2/PBPP1PPP/RN2KBNR b KQkq - 3 4,-39,-48
rIHv4PHX,10,Nc6,Knight,Nbd7,49,Inaccuracy,rnbqkb1r/pp2pp1p/3p1np1/1Bp5/4P3/1P3Q2/PBPP1PPP/RN2K1NR b KQkq - 1 5,-41,8
rIHv4PHX,12,bxc6,Pawn,bxc6,12,Good,r1bqkb1r/pp2pp1p/2Bp1np1/2p5/4P3/1P3Q2/PBPP1PPP/RN2K1NR b KQkq - 0 6,8,20
rIHv4PHX,14,dxe5,Pawn,dxe5,19,Good,r1bqkb1r/p3pp1p/2pp1np1/2p1P3/8/1P3Q2/PBPP1PPP/RN2K1NR b KQkq - 0 7,3,22
rIHv4PHX,16,Bg7,Bishop,Qd5,77,Inaccuracy,r1bqkb1r/p3pp1p/2p2np1/2p1B3/8/1P3Q2/P1PP1PPP/RN2K1NR b KQkq - 0 8,-10,67
rIHv4PHX,18,O-O,King,O-O,18,Good,r1bqk2r/p3ppbp/2p2np1/2p1B3/8/1PN2Q2/P1PP1PPP/R3K1NR b KQkq - 2 9,-17,1
rIHv4PHX,20,Bg4,Bishop,Bf5,21,Good,r1bq1rk1/p3ppbp/2p2np1/2p1B3/8/1PN2Q2/P1PPNPPP/R3K2R b KQ - 4 10,-7,14
rIHv4PHX,22,Bf5,Bishop,Bf5,0,Good,r2q1rk1/p3ppbp/2p2np1/2p1B3/6b1/1PN1Q3/P1PPNPPP/R3K2R b KQ - 6 11,-33,-33
rIHv4PHX,24,Ng4,Knight,Ng4,-4,Good,r2q1rk1/p3ppbp/2p2np1/2p1Bb2/8/1PNPQ3/P1P1NPPP/R3K2R b KQ - 0 12,-554,-558
B9mrTW0H,2,Nf6,Knight,d5,4,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,26,30
B9mrTW0H,4,g6,Pawn,e6,10,Good,rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,24,34
B9mrTW0H,6,Bg7,Bishop,Bg7,17,Good,rnbqkb1r/pppppp1p/5np1/8/3P4/1P3N2/P1P1PPPP/RNBQKB1R b KQkq - 0 3,9,26
B9mrTW0H,8,O-O,King,O-O,2,Good,rnbqk2r/ppppppbp/5np1/8/3P4/1P3N2/PBP1PPPP/RN1QKB1R b KQkq - 2 4,11,13
B9mrTW0H,10,b5,Pawn,c5,53,Inaccuracy,rnbq1rk1/ppppppbp/5np1/8/3P4/1P3NP1/PBP1PP1P/RN1QKB1R b KQ - 0 5,-36,17
B9mrTW0H,12,Bb7,Bishop,d6,12,Good,rnbq1rk1/p1ppppbp/5np1/1p6/3P4/1P3NP1/PBP1PPBP/RN1QK2R b KQ - 1 6,11,23
B9mrTW0H,14,d6,Pawn,d6,-3,Good,rn1q1rk1/pbppppbp/5np1/1p6/3P4/1P3NP1/PBP1PPBP/RN1Q1RK1 b - - 3 7,22,19
B9mrTW0H,16,Nbd7,Knight,Nbd7,-5,Good,rn1q1rk1/pbp1ppbp/3p1np1/1p6/3P4/1P3NP1/PBPNPPBP/R2Q1RK1 b - - 1 8,-11,-16
B9mrTW0H,18,bxc4,Pawn,bxc4,6,Good,r2q1rk1/pbpnppbp/3p1np1/1p6/2PP4/1P3NP1/PB1NPPBP/R2Q1RK1 b - - 0 9,-13,-7
B9mrTW0H,20,a5,Pawn,a5,0,Good,r2q1rk1/pbpnppbp/3p1np1/8/2NP4/1P3NP1/PB2PPBP/R2Q1RK1 b - - 0 10,-19,-19
B9mrTW0H,22,a4,Pawn,Ra7,20,Good,r2q1rk1/1bpnppbp/3p1np1/p7/2NP4/1P3NP1/PBQ1PPBP/R4RK1 b - - 1 11,-42,-22
B9mrTW0H,24,Be4,Bishop,Be4,-6,Good,r2q1rk1/1bpnppbp/3p1np1/8/P1NP4/5NP1/PBQ1PPBP/R4RK1 b - - 0 12,-85,-91
B9mrTW0H,26,Ra7,Rook,Qb8,2,Good,r2q1rk1/2pnppbp/3p1np1/8/P1NPb3/5NP1/PB2PPBP/R2Q1RK1 b - - 2 13,-46,-44
B9mrTW0H,28,Bxg2,Bishop,Bxg2,-9,Good,3q1rk1/r1pnppbp/3p1np1/8/P1NPb3/6P1/PB1NPPBP/R2Q1RK1 b - - 4 14,-125,-134
B9mrTW0H,30,Qa8+,Queen,Qa8+,4,Good,3q1rk1/r1pnppbp/3p1np1/8/P1NP4/6P1/PB1NPPKP/R2Q1R2 b - - 0 15,-138,-134
B9mrTW0H,32,Rxa4,Rook,Rxa4,-1,Good,q4rk1/r1pnppbp/3p1np1/8/P1NP4/6P1/PB1NPP1P/R2Q1RK1 b - - 2 16,-134,-135
B9mrTW0H,34,Rb8,Rook,Rc8,21,Good,q4rk1/2pnppbp/3p1np1/8/r1NP4/6P1/PBQNPP1P/R4RK1 b - - 1 17,-153,-132
B9mrTW0H,36,h5,Pawn,h5,6,Good,qr4k1/2pnppbp/3p1np1/8/r1NP4/6P1/PBQNPP1P/R1R3K1 b - - 3 18,-184,-178
B9mrTW0H,38,h4,Pawn,h4,-16,Good,qr4k1/2pnppb1/3p1np1/7p/r2P4/4N1P1/PBQNPP1P/R1R3K1 b - - 1 19,-206,-222
B9mrTW0H,40,h3,Pawn,h3,-15,Good,qr4k1/2pnppb1/3p1np1/8/r2P3p/P3N1P1/1BQNPP1P/R1R3K1 b - - 0 20,-210,-225
B9mrTW0H,42,Ng4,Knight,Ng4,14,Good,qr4k1/2pnppb1/3p1np1/8/r2P4/P3N1Pp/1BQNPP1P/1RR3K1 b - - 1 21,-248,-234
B9mrTW0H,44,Nxe3,Knight,Bh6,26,Good,qr4k1/2pnppb1/3p2p1/8/r2P2n1/P3N1Pp/1BQ1PP1P/1RR2NK1 b - - 3 22,-268,-242
B9mrTW0H,46,Bh6,Bishop,Bh6,-11,Good,qr4k1/2pnppb1/3p2p1/8/r2P4/P3N1Pp/1BQ1PP1P/1RR3K1 b - - 0 23,-229,-240
B9mrTW0H,48,Bg7,Bishop,Nf6,51,Inaccuracy,qr4k1/2pnpp2/3p2pb/8/r2P1P2/P3N1Pp/1BQ1P2P/1RR3K1 b - - 0 24,-241,-190
B9mrTW0H,50,Qe4,Queen,Rxa3,122,Mistake,qr4k1/2Qnppb1/3p2p1/8/r2P1P2/P3N1Pp/1B2P2P/1RR3K1 b - - 0 25,-265,-143
B9mrTW0H,52,Rxb2,Rook,Rxb2,-20,Good,1r4k1/2Qnppb1/3p2p1/8/r2PqP2/P3N1Pp/1B2PK1P/1RR5 b - - 2 26,-382,-402
B9mrTW0H,54,Bxd4,Bishop,Bxd4,2,Good,6k1/2Qnppb1/3p2p1/8/r2PqP2/P3N1Pp/1R2PK1P/2R5 b - - 0 27,-417,-415
B9mrTW0H,56,Nf6,Knight,Nc5,12,Good,6k1/2Qnpp2/3p2p1/8/r2bqP2/PR2N1Pp/4PK1P/2R5 b - - 1 28,-432,-420
B9mrTW0H,58,Kg7,King,Kg7,9,Good,2Q3k1/4pp2/3p1np1/8/r2bqP2/PR2N1Pp/4PK1P/2R5 b - - 3 29,-477,-468
B9mrTW0H,60,Nd5,Knight,Nd5,9,Good,8/4ppk1/3p1np1/8/r2bqP2/PR2N1PQ/4PK1P/2R5 b - - 0 30,-521,-512
B9mrTW0H,62,Nxe3,Knight,Bxe3+,267,Blunder,8/4ppk1/3p2p1/3n4/r2bqP2/PR2N1PQ/4PK1P/3R4 b - - 2 31,-608,-341
B9mrTW0H,64,Qxd4,Queen,Qxd4,-35,Good,8/4ppk1/3p2p1/8/r2RqP2/PR2n1PQ/4PK1P/8 b - - 0 32,-435,-470
B9mrTW0H,66,Rxa3,Rook,Rxa3,-9,Good,8/4ppk1/3p2p1/8/r2q1P2/P3R1PQ/4PK1P/8 b - - 0 33,-459,-468
B9mrTW0H,68,Qxf4+,Queen,Qxf4+,12,Good,8/4ppk1/3p2p1/8/3q1PP1/r3R2Q/4PK1P/8 b - - 0 34,-460,-448
B9mrTW0H,70,Qxe3+,Queen,Qxh2+,313,Blunder,8/4ppk1/3p2p1/8/5qP1/r3RQ2/4PK1P/8 b - - 1 35,-734,-421
B9mrTW0H,72,Rxe3,Rook,Rxe3,4,Good,8/4ppk1/3p2p1/8/6P1/r3Q3/4PK1P/8 b - - 0 36,-516,-512
B9mrTW0H,74,g5,Pawn,g5,-19,Good,8/4ppk1/3p2p1/8/6P1/4K3/4P2P/8 b - - 0 37,-521,-540
B9mrTW0H,76,e6,Pawn,e6,-3,Good,8/4ppk1/3p4/6p1/4K1P1/8/4P2P/8 b - - 1 38,-544,-547
B9mrTW0H,78,Kf6,King,Kf6,18,Good,8/5pk1/3pp3/6p1/3K2P1/8/4P2P/8 b - - 1 39,-555,-537
B9mrTW0H,80,Ke7,King,Ke7,20,Good,8/5p2/3ppk2/6p1/3K2P1/4P3/7P/8 b - - 0 40,-552,-532
B9mrTW0H,82,Kd7,King,d5+,15,Good,8/4kp2/3pp3/6p1/2K3P1/4P3/7P/8 b - - 2 41,-591,-576
B9mrTW0H,84,Kc7,King,d5,43,Inaccuracy,8/3k1p2/3pp3/1K4p1/6P1/4P3/7P/8 b - - 4 42,-587,-544
B9mrTW0H,86,Kb7,King,Kb7,-6,Good,8/2k2p2/3pp3/1K4p1/4P1P1/8/7P/8 b - - 0 43,-584,-590
B9mrTW0H,88,Kb6,King,Kc6,-5,Good,8/1k3p2/3pp3/6p1/1K2P1P1/8/7P/8 b - - 2 44,-599,-604
B9mrTW0H,90,Kc6,King,Kc6,-1,Good,8/5p2/1k1pp3/6p1/2K1P1P1/8/7P/8 b - - 4 45,-599,-600
B9mrTW0H,92,Kb5,King,Kb5,-2,Good,8/5p2/2kpp3/6p1/3KP1P1/8/7P/8 b - - 6 46,-608,-610
B9mrTW0H,94,Kb4,King,Kb4,-11,Good,8/5p2/3pp3/1k4p1/3KP1P1/7P/8/8 b - - 0 47,-613,-624
VCR5lynQ,2,c5,Pawn,c5,3,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,35,38
VCR5lynQ,4,d6,Pawn,Nc6,5,Good,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,39,44
VCR5lynQ,6,cxd4,Pawn,cxd4,-13,Good,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,46,33
VCR5lynQ,8,Nf6,Knight,Nf6,20,Good,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,27,47
VCR5lynQ,10,a6,Pawn,a6,3,Good,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,32,35
VCR5lynQ,12,Nbd7,Knight,e6,22,Good,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 6,23,45
VCR5lynQ,14,Qb6,Queen,Qb6,23,Good,r1bqkb1r/1p1npppp/p2p1n2/6B1/2BNP3/2N5/PPP2PPP/R2QK2R b KQkq - 3 7,33,56
VCR5lynQ,16,e6,Pawn,e6,2,Good,r1b1kb1r/1p1npppp/pq1p1n2/6B1/3NP3/1BN5/PPP2PPP/R2QK2R b KQkq - 5 8,27,29
VCR5lynQ,18,Be7,Bishop,Be7,-6,Good,r1b1kb1r/1p1n1ppp/pq1ppn2/6B1/3NP3/1BN5/PPPQ1PPP/R3K2R b KQkq - 1 9,29,23
VCR5lynQ,20,Nc5,Knight,Nc5,4,Good,r1b1k2r/1p1nbppp/pq1ppn2/6B1/3NP3/1BN5/PPPQ1PPP/2KR3R b kq - 3 10,6,10
VCR5lynQ,22,Qc7,Queen,Qc7,-2,Good,r1b1k2r/1p2bppp/pq1ppn2/2n3B1/3NP3/1BN5/PPP1QPPP/2KR3R b kq - 5 11,-10,-12
VCR5lynQ,24,h6,Pawn,h6,20,Good,r1b1k2r/1pq1bppp/p2ppn2/2n3B1/3NPP2/1BN5/PPP1Q1PP/2KR3R b kq - 0 12,-14,6
VCR5lynQ,26,O-O,King,O-O,10,Good,r1b1k2r/1pq1bpp1/p2ppn1p/2n5/3NPP1B/1BN5/PPP1Q1PP/2KR3R b kq - 1 13,-15,-5
VCR5lynQ,28,dxe5,Pawn,dxe5,9,Good,r1b2rk1/1pq1bpp1/p2ppn1p/2n1P3/3N1P1B/1BN5/PPP1Q1PP/2KR3R b - - 0 14,-11,-2
VCR5lynQ,30,Nh7,Knight,Nd5,94,Mistake,r1b2rk1/1pq1bpp1/p3pn1p/2n1P3/3N3B/1BN5/PPP1Q1PP/2KR3R b - - 0 15,6,100
VCR5lynQ,32,Qxe7,Queen,Qxe7,-6,Good,r1b2rk1/1pq1Bppn/p3p2p/2n1P3/3N4/1BN5/PPP1Q1PP/2KR3R b - - 0 16,112,106
VCR5lynQ,34,Nxb3+,Knight,b5,25,Good,r1b2rk1/1p2qppn/p3p2p/2n1P3/3NN3/1B6/PPP1Q1PP/2KR3R b - - 1 17,104,129
VCR5lynQ,36,a5,Pawn,b5,-19,Good,r1b2rk1/1p2qppn/p3p2p/4P3/3NN3/1P6/1PP1Q1PP/2KR3R b - - 0 18,132,113
VCR5lynQ,38,Bd7,Bishop,Ng5,3,Good,r1b2rk1/1p2qppn/4p2p/pQ2P3/3NN3/1P6/1PP3PP/2KR3R b - - 1 19,110,113
VCR5lynQ,40,Rfb8,Rook,Rfb8,-9,Good,r4rk1/1Q1bqppn/4p2p/p3P3/3NN3/1P6/1PP3PP/2KR3R b - - 0 20,100,91
VCR5lynQ,42,Qg5+,Queen,Qg5+,-5,Good,rr4k1/1Q1bqppn/2N1p2p/p3P3/4N3/1P6/1PP3PP/2KR3R b - - 2 21,-140,-145
VCR5lynQ,44,Rxb7,Rook,Rxb7,-6,Good,rr4k1/1Q1b1ppn/2N1p2p/p3P1N1/8/1P6/1PP3PP/2KR3R b - - 0 22,-134,-140
VCR5lynQ,46,Rxd7,Rook,Rxd7,-7,Good,r5k1/1r1R1ppn/2N1p2p/p3P1N1/8/1P6/1PP3PP/2K4R b - - 0 23,-157,-164
VCR5lynQ,48,Rc8,Rook,Nf8,-26,Good,r5k1/3r1ppn/2N1p2p/p3P3/4N3/1P6/1PP3PP/2K4R b - - 1 24,-176,-202
VCR5lynQ,50,Ra8,Rook,Ra8,-5,Good,2r3k1/3r1ppn/4p2p/N3P3/4N3/1P6/1PP3PP/2K4R b - - 0 25,-150,-155
VCR5lynQ,52,Rd4,Rook,Rd4,-14,Good,r5k1/3r1ppn/4p2p/N3P3/1P2N3/8/1PP3PP/2K4R b - - 0 26,-161,-175
VCR5lynQ,54,Rxb4,Rook,Rxb4,-9,Good,r5k1/5ppn/4p2p/N1N1P3/1P1r4/8/1PP3PP/2K4R b - - 2 27,-231,-240
VCR5lynQ,56,Ng5,Knight,Rc8,71,Inaccuracy,r5k1/5ppn/4p2p/2N1P3/1r6/1N6/1PP3PP/2K4R b - - 1 28,-199,-128
VCR5lynQ,58,h5,Pawn,h5,33,Inaccuracy,r5k1/5pp1/4p2p/2N1P1n1/1r6/1N6/1PP3PP/2K1R3 b - - 3 29,-147,-114
VCR5lynQ,60,h4,Pawn,h4,4,Good,r5k1/5pp1/4p3/2N1P1np/1r6/1N2R3/1PP3PP/2K5 b - - 1 30,-149,-145
VCR5lynQ,62,Rf4,Rook,Rc8,36,Inaccuracy,r5k1/5pp1/4p3/2N1P1n1/1r5p/1N2R2P/1PP3P1/2K5 b - - 0 31,-181,-145
VCR5lynQ,64,Rd8,Rook,Rc4,60,Inaccuracy,r5k1/5pp1/4p3/2N1P1n1/5r1p/1N5P/1PP1R1P1/2K5 b - - 2 32,-157,-97
VCR5lynQ,66,Rd5,Rook,Rd5,10,Good,3r2k1/5pp1/4p3/2N1P1n1/5r1p/1NP4P/1P2R1P1/2K5 b - - 0 33,-141,-131
VCR5lynQ,68,Kh7,King,f5,199,Mistake,6k1/5pp1/4p3/2NrP1n1/5r1p/1NP4P/1PK1R1P1/8 b - - 2 34,-130,69
VCR5lynQ,70,Re4,Rook,Ra4,-7,Good,8/5ppk/4p3/3rP1n1/5r1p/1NPN3P/1PK1R1P1/8 b - - 4 35,83,76
VCR5lynQ,72,Nxe4,Knight,Nxe4,11,Good,8/5ppk/4p3/3rP1n1/4R2p/1NPN3P/1PK3P1/8 b - - 0 36,48,59
VCR5lynQ,74,Ra5,Rook,Rd8,96,Mistake,8/5ppk/4p3/3rP3/3Nn2p/2PN3P/1PK3P1/8 b - - 1 37,-96,0
VCR5lynQ,76,Ra2+,Rook,Ra2+,0,Good,8/5ppk/4p3/r3P3/1P1Nn2p/2PN3P/2K3P1/8 b - - 0 38,0,0
VCR5lynQ,78,Kg6,King,Nd2,55,Inaccuracy,8/5ppk/4p3/4P3/1P1Nn2p/2P4P/rNK3P1/8 b - - 2 39,-42,13
